DESKTOP-DSDD1M6
0.100177	0.009497	0.019008	0.000000	0.000000	0.000000	0.000000	0.000896	0.003587	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.306452	0.647230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.089862	1.749271	0.000000	0.000000	0.000000	3.141593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.255760	-0.822157	0.000000	0.000000	0.000000	-1.570796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.154378	-0.664723	0.000000	0.000000	0.000000	1.570796	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.281256	0.026509	0.053009	0.000000	0.000000	0.000000	0.000000	0.002499	0.009994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.255443	0.599136	0.000000	0.000000	0.000000	-0.320627	-0.510089	-0.480940	0.000000	0.000000	0.000000	-3.206268	-0.510089	-3.206268	-0.058184	1.687904	0.000000	0.000000	0.000000	-2.732481	0.316778	-0.613667	0.000000	0.000000	0.000000	4.091113	-0.316778	4.091113	-0.276777	-0.764591	0.000000	0.000000	0.000000	-1.710907	-0.210166	0.575668	0.000000	0.000000	0.000000	-1.401106	-0.575668	-1.401106	1.095163	-0.633323	0.000000	0.000000	0.000000	1.965560	-0.592145	0.313998	0.000000	0.000000	0.000000	3.947635	0.313998	3.947635	
0.381302	0.035933	0.071830	0.000000	0.000000	0.000000	0.000000	0.003387	0.013542	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.206431	0.554017	0.000000	0.000000	0.000000	-0.709067	-0.490116	-0.451188	0.000000	0.000000	0.000000	-3.884404	-0.322942	-3.884404	-0.028183	1.627460	0.000000	0.000000	0.000000	-2.283210	0.300005	-0.604448	0.000000	0.000000	0.000000	4.492709	-0.034801	4.492709	-0.295989	-0.707721	0.000000	0.000000	0.000000	-1.890678	-0.192119	0.568691	0.000000	0.000000	0.000000	-1.797707	-0.536288	-1.797707	1.037011	-0.602461	0.000000	0.000000	0.000000	2.244296	-0.581522	0.308620	0.000000	0.000000	0.000000	2.787360	0.508530	2.787360	
0.481341	0.045354	0.090625	0.000000	0.000000	0.000000	0.000000	0.004275	0.017085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.159344	0.511577	0.000000	0.000000	0.000000	-1.128205	-0.470875	-0.424401	0.000000	0.000000	0.000000	-4.191375	-0.081041	-4.191375	-0.000127	1.567985	0.000000	0.000000	0.000000	-1.882484	0.280563	-0.594746	0.000000	0.000000	0.000000	4.007262	0.266701	4.007262	-0.313873	-0.651838	0.000000	0.000000	0.000000	-2.121013	-0.178846	0.558839	0.000000	0.000000	0.000000	-2.303349	-0.474252	-2.303349	0.979970	-0.572786	0.000000	0.000000	0.000000	2.418137	-0.570409	0.296756	0.000000	0.000000	0.000000	1.738413	0.587736	1.738413	
0.581385	0.054771	0.109389	0.000000	0.000000	0.000000	0.000000	0.005163	0.020621	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.114278	0.471925	0.000000	0.000000	0.000000	-1.512910	-0.450655	-0.396528	0.000000	0.000000	0.000000	-3.847052	0.165312	-3.847052	0.026082	1.509658	0.000000	0.000000	0.000000	-1.596926	0.262095	-0.583275	0.000000	0.000000	0.000000	2.855579	0.474796	2.855579	-0.330507	-0.597018	0.000000	0.000000	0.000000	-2.406632	-0.166340	0.548200	0.000000	0.000000	0.000000	-2.856190	-0.380318	-2.856190	0.924181	-0.544232	0.000000	0.000000	0.000000	2.521668	-0.557891	0.285535	0.000000	0.000000	0.000000	1.035309	0.607170	1.035309	
0.681431	0.064184	0.128115	0.000000	0.000000	0.000000	0.000000	0.006050	0.024151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.071313	0.435125	0.000000	0.000000	0.000000	-1.813057	-0.429650	-0.367996	0.000000	0.000000	0.000000	-3.001472	0.342523	-3.001472	0.050550	1.452673	0.000000	0.000000	0.000000	-1.423941	0.244673	-0.569842	0.000000	0.000000	0.000000	1.729853	0.563255	1.729853	-0.340078	-0.543337	0.000000	0.000000	0.000000	-2.714904	-0.095708	0.536803	0.000000	0.000000	0.000000	-3.082725	-0.288956	-3.082725	0.869790	-0.516735	0.000000	0.000000	0.000000	2.583132	-0.543914	0.274969	0.000000	0.000000	0.000000	0.614642	0.602453	0.614642	
0.781469	0.073590	0.146791	0.000000	0.000000	0.000000	0.000000	0.006936	0.027672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.030527	0.401201	0.000000	0.000000	0.000000	-2.022769	-0.407862	-0.339242	0.000000	0.000000	0.000000	-2.097123	0.427180	-2.097123	0.073412	1.397245	0.000000	0.000000	0.000000	-1.327234	0.228628	-0.554280	0.000000	0.000000	0.000000	0.967069	0.581768	0.967069	-0.334355	-0.490868	0.000000	0.000000	0.000000	-3.017547	0.057234	0.524694	0.000000	0.000000	0.000000	-3.026427	-0.269252	-3.026427	0.816957	-0.490229	0.000000	0.000000	0.000000	2.619908	-0.528332	0.265060	0.000000	0.000000	0.000000	0.367755	0.588514	0.367755	
0.881514	0.082989	0.165417	0.000000	0.000000	0.000000	0.000000	0.007822	0.031182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.992010	0.370133	0.000000	0.000000	0.000000	-2.163306	-0.385165	-0.310676	0.000000	0.000000	0.000000	-1.405362	0.447698	-1.405362	0.094850	1.343598	0.000000	0.000000	0.000000	-1.274788	0.214374	-0.536475	0.000000	0.000000	0.000000	0.524463	0.572340	0.524463	-0.333997	-0.439674	0.000000	0.000000	0.000000	2.927264	0.003575	0.511938	0.000000	0.000000	0.000000	-3.383749	-0.066888	-3.383749	0.765864	-0.464649	0.000000	0.000000	0.000000	2.641802	-0.510925	0.255801	0.000000	0.000000	0.000000	0.218939	0.570438	0.218939	
0.981557	0.092382	0.183983	0.000000	0.000000	0.000000	0.000000	0.008708	0.034682	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.955753	0.341867	0.000000	0.000000	0.000000	-2.258583	-0.362571	-0.282663	0.000000	0.000000	0.000000	-0.952777	0.436957	-0.952777	0.114936	1.291959	0.000000	0.000000	0.000000	-1.247126	0.200860	-0.516384	0.000000	0.000000	0.000000	0.276615	0.552517	0.276615	-0.331416	-0.389812	0.000000	0.000000	0.000000	2.598798	0.025812	0.498618	0.000000	0.000000	0.000000	-3.284662	0.080830	-3.284662	0.716644	-0.439931	0.000000	0.000000	0.000000	2.654426	-0.492201	0.247181	0.000000	0.000000	0.000000	0.126247	0.550456	0.126247	
1.081784	0.101783	0.202520	0.000000	0.000000	0.000000	0.000000	0.009594	0.038176	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.921752	0.316317	0.000000	0.000000	0.000000	-2.325589	-0.340009	-0.255502	0.000000	0.000000	0.000000	-0.670060	0.413262	-0.670060	0.133781	1.242554	0.000000	0.000000	0.000000	-1.232768	0.188455	-0.494053	0.000000	0.000000	0.000000	0.143580	0.528337	0.143580	-0.329362	-0.341329	0.000000	0.000000	0.000000	2.314962	0.020537	0.484831	0.000000	0.000000	0.000000	-2.838355	0.232845	-2.838355	0.669434	-0.416013	0.000000	0.000000	0.000000	2.660856	-0.472102	0.239183	0.000000	0.000000	0.000000	0.064299	0.529147	0.064299	
1.181827	0.111159	0.220949	0.000000	0.000000	0.000000	0.000000	0.010477	0.041650	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.889973	0.293376	0.000000	0.000000	0.000000	-2.375129	-0.317793	-0.229407	0.000000	0.000000	0.000000	-0.495392	0.384835	-0.495392	0.151481	1.195592	0.000000	0.000000	0.000000	-1.225274	0.176999	-0.469624	0.000000	0.000000	0.000000	0.074947	0.501746	0.074947	-0.326788	-0.294260	0.000000	0.000000	0.000000	2.089786	0.025739	0.470696	0.000000	0.000000	0.000000	-2.251765	0.328834	-2.251765	0.624347	-0.392832	0.000000	0.000000	0.000000	2.662834	-0.450868	0.231804	0.000000	0.000000	0.000000	0.019774	0.506957	0.019774	
1.281869	0.120524	0.239301	0.000000	0.000000	0.000000	0.000000	0.011360	0.045109	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.860366	0.272918	0.000000	0.000000	0.000000	-2.413783	-0.296069	-0.204576	0.000000	0.000000	0.000000	-0.386541	0.355171	-0.386541	0.168130	1.151254	0.000000	0.000000	0.000000	-1.220952	0.166487	-0.443374	0.000000	0.000000	0.000000	0.043212	0.473557	0.043212	-0.324097	-0.248629	0.000000	0.000000	0.000000	1.923316	0.026919	0.456309	0.000000	0.000000	0.000000	-1.664696	0.382871	-1.664696	0.581478	-0.370334	0.000000	0.000000	0.000000	2.661369	-0.428691	0.224981	0.000000	0.000000	0.000000	-0.014651	0.484136	-0.014651	
1.381917	0.129879	0.257568	0.000000	0.000000	0.000000	0.000000	0.012242	0.048552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.832867	0.254809	0.000000	0.000000	0.000000	-2.445601	-0.274995	-0.181092	0.000000	0.000000	0.000000	-0.318181	0.325789	-0.318181	0.182546	1.109690	0.000000	0.000000	0.000000	-1.225642	0.144160	-0.415643	0.000000	0.000000	0.000000	-0.046897	0.439877	-0.046897	-0.321108	-0.204449	0.000000	0.000000	0.000000	1.802923	0.029891	0.441799	0.000000	0.000000	0.000000	-1.203932	0.404311	-1.203932	0.540896	-0.348463	0.000000	0.000000	0.000000	2.657043	-0.405823	0.218707	0.000000	0.000000	0.000000	-0.043255	0.460959	-0.043255	
